Verb,Tense,Pronoun,ConjugatedVerb
Devenir,Futur proche,vous allez dev,enir
Devenir,Futur proche,ils vont dev,enir
Entrer,Présent,j'entr,e
Entrer,Présent,tu entr,es
Entrer,Présent,il entr,e
Entrer,Présent,nous entr,ons
Entrer,Présent,vous entr,ez
Entrer,Présent,ils entr,ent
Entrer,Passé composé,je suis entr,é
Entrer,Passé composé,tu es entr,é
Entrer,Passé composé,il est entr,é
Entrer,Passé composé,nous sommes entr,és
Entrer,Passé composé,vous êtes entr,és
Entrer,Passé composé,ils sont entr,és
Entrer,Imparfait,j'entr,ais
Entrer,Imparfait,tu entr,ais
Entrer,Imparfait,il entr,ait
Entrer,Imparfait,nous entr,ions
Entrer,Imparfait,vous entr,iez
Entrer,Imparfait,ils entr,aient
Entrer,Plus-que-parfait,j'étais entr,é
Entrer,Plus-que-parfait,tu étais entr,é
Entrer,Plus-que-parfait,il était entr,é
Entrer,Plus-que-parfait,nous étions entr,és
Entrer,Plus-que-parfait,vous étiez entr,és
Entrer,Plus-que-parfait,ils étaient entr,és
Entrer,Passé simple,j'entr,ai
Entrer,Passé simple,tu entr,as
Entrer,Passé simple,il entr,a
Entrer,Passé simple,nous entr,âmes
Entrer,Passé simple,vous entr,âtes
Entrer,Passé simple,ils entr,èrent
Entrer,Passé antérieur,je fus entr,é
Entrer,Passé antérieur,tu fus entr,é
Entrer,Passé antérieur,il fut entr,é
Entrer,Passé antérieur,nous fûmes entr,és
Entrer,Passé antérieur,vous fûtes entr,és
Entrer,Passé antérieur,ils furent entr,és
Entrer,Futur,j'entr,erai
Entrer,Futur,tu entr,eras
Entrer,Futur,il entr,era
Entrer,Futur,nous entr,erons
Entrer,Futur,vous entr,erez
Entrer,Futur,ils entr,eront
Entrer,Futur antérieur,je serai entr,é
Entrer,Futur antérieur,tu seras entr,é
Entrer,Futur antérieur,il sera entr,é
Entrer,Futur antérieur,nous serons entr,és
Entrer,Futur antérieur,vous serez entr,és
Entrer,Futur antérieur,ils seront entr,és
Entrer,Futur proche,je vais entr,er
Entrer,Futur proche,tu vas entr,er
Entrer,Futur proche,il va entr,er
Entrer,Futur proche,nous allons entr,er
Entrer,Futur proche,vous allez entr,er
Entrer,Futur proche,ils vont entr,er
Retenir,Présent,je ret,iens
Retenir,Présent,tu ret,iens
Retenir,Présent,il ret,ient
Retenir,Présent,nous ret,enons
Retenir,Présent,vous ret,enez
Retenir,Présent,ils ret,iennent
Retenir,Passé composé,j'ai ret,enu
Retenir,Passé composé,tu as ret,enu
Retenir,Passé composé,il a ret,enu
Retenir,Passé composé,nous avons ret,enu
Retenir,Passé composé,vous avez ret,enu
Retenir,Passé composé,ils ont ret,enu
Retenir,Imparfait,je ret,enais
Retenir,Imparfait,tu ret,enais
Retenir,Imparfait,il ret,enait
Retenir,Imparfait,nous ret,enions
Retenir,Imparfait,vous ret,eniez
Retenir,Imparfait,ils ret,enaient
Retenir,Plus-que-parfait,j'avais ret,enu
Retenir,Plus-que-parfait,tu avais ret,enu
Retenir,Plus-que-parfait,il avait ret,enu
Retenir,Plus-que-parfait,nous avions ret,enu
Retenir,Plus-que-parfait,vous aviez ret,enu
Retenir,Plus-que-parfait,ils avaient ret,enu
Retenir,Passé simple,je ret,ins
Retenir,Passé simple,tu ret,ins
Retenir,Passé simple,il ret,int
Retenir,Passé simple,nous ret,înmes
Retenir,Passé simple,vous ret,întes
Retenir,Passé simple,ils ret,inrent
Retenir,Passé antérieur,j'eus ret,enu
Retenir,Passé antérieur,tu eus ret,enu
Retenir,Passé antérieur,il eut ret,enu
Retenir,Passé antérieur,nous eûmes ret,enu
Retenir,Passé antérieur,vous eûtes ret,enu
Retenir,Passé antérieur,ils eurent ret,enu
Retenir,Futur,je ret,iendrai
Retenir,Futur,tu ret,iendras
Retenir,Futur,il ret,iendra
Retenir,Futur,nous ret,iendrons
Retenir,Futur,vous ret,iendrez
Retenir,Futur,ils ret,iendront
Retenir,Futur antérieur,j'aurai ret,enu
Retenir,Futur antérieur,tu auras ret,enu
Retenir,Futur antérieur,il aura ret,enu
Retenir,Futur antérieur,nous aurons ret,enu
Retenir,Futur antérieur,vous aurez ret,enu
Retenir,Futur antérieur,ils auront ret,enu
Retenir,Futur proche,je vais ret,enir
Retenir,Futur proche,tu vas ret,enir
Retenir,Futur proche,il va ret,enir
Retenir,Futur proche,nous allons ret,enir
Retenir,Futur proche,vous allez ret,enir
Retenir,Futur proche,ils vont ret,enir
Écrire,Présent,j'écri,s
Écrire,Présent,tu écri,s
Écrire,Présent,il écri,t
Écrire,Présent,nous écri,vons
Écrire,Présent,vous écri,vez
Écrire,Présent,ils écri,vent
Écrire,Passé composé,j'ai écri,t
Écrire,Passé composé,tu as écri,t
Écrire,Passé composé,il a écri,t
Écrire,Passé composé,nous avons écri,t
Écrire,Passé composé,vous avez écri,t
Écrire,Passé composé,ils ont écri,t
Écrire,Imparfait,j'écri,vais
Écrire,Imparfait,tu écri,vais
Écrire,Imparfait,il écri,vait
Écrire,Imparfait,nous écri,vions
Écrire,Imparfait,vous écri,viez
Écrire,Imparfait,ils écri,vaient
Écrire,Plus-que-parfait,j'avais écri,t
Écrire,Plus-que-parfait,tu avais écri,t
Écrire,Plus-que-parfait,il avait écri,t
Écrire,Plus-que-parfait,nous avions écri,t
Écrire,Plus-que-parfait,vous aviez écri,t
Écrire,Plus-que-parfait,ils avaient écri,t
Écrire,Passé simple,j'écri,vis
Écrire,Passé simple,tu écri,vis
Écrire,Passé simple,il écri,vit
Écrire,Passé simple,nous écri,vîmes
Écrire,Passé simple,vous écri,vîtes
Écrire,Passé simple,ils écri,virent
Écrire,Passé antérieur,j'eus écri,t
Écrire,Passé antérieur,tu eus écri,t
Écrire,Passé antérieur,il eut écri,t
Écrire,Passé antérieur,nous eûmes écri,t
Écrire,Passé antérieur,vous eûtes écri,t
Écrire,Passé antérieur,ils eurent écri,t
Écrire,Futur,j'écri,rai
Écrire,Futur,tu écri,ras
Écrire,Futur,il écri,ra
Écrire,Futur,nous écri,rons
Écrire,Futur,vous écri,rez
Écrire,Futur,ils écri,ront
Écrire,Futur antérieur,j'aurai écri,t
Écrire,Futur antérieur,tu auras écri,t
Écrire,Futur antérieur,il aura écri,t
Écrire,Futur antérieur,nous aurons écri,t
Écrire,Futur antérieur,vous aurez écri,t
Écrire,Futur antérieur,ils auront écri,t
Écrire,Futur proche,je vais écri,re
Écrire,Futur proche,tu vas écri,re
Écrire,Futur proche,il va écri,re
Écrire,Futur proche,nous allons écri,re
Écrire,Futur proche,vous allez écri,re
Écrire,Futur proche,ils vont écri,re
Appeler,Présent,j'app,elle
Appeler,Présent,tu app,elles
Appeler,Présent,il app,elle
Appeler,Présent,nous app,elons
Appeler,Présent,vous app,elez
Appeler,Présent,ils app,ellent
Appeler,Passé composé,j'ai app,elé
Appeler,Passé composé,tu as app,elé
Appeler,Passé composé,il a app,elé
Appeler,Passé composé,nous avons app,elé
Appeler,Passé composé,vous avez app,elé
Appeler,Passé composé,ils ont app,elé
Appeler,Imparfait,j'app,elais
Appeler,Imparfait,tu app,elais
Appeler,Imparfait,il app,elait
Appeler,Imparfait,nous app,elions
Appeler,Imparfait,vous app,eliez
Appeler,Imparfait,ils app,elaient
Appeler,Plus-que-parfait,j'avais app,elé
Appeler,Plus-que-parfait,tu avais app,elé
Appeler,Plus-que-parfait,il avait app,elé
Appeler,Plus-que-parfait,nous avions app,elé
Appeler,Plus-que-parfait,vous aviez app,elé
Appeler,Plus-que-parfait,ils avaient app,elé
Appeler,Passé simple,j'app,elai
Appeler,Passé simple,tu app,elas
Appeler,Passé simple,il app,ela
Appeler,Passé simple,nous app,elâmes
Appeler,Passé simple,vous app,elâtes
Appeler,Passé simple,ils app,elèrent
Appeler,Passé antérieur,j'eus app,elé
Appeler,Passé antérieur,tu eus app,elé
Appeler,Passé antérieur,il eut app,elé
Appeler,Passé antérieur,nous eûmes app,elé
Appeler,Passé antérieur,vous eûtes app,elé
Appeler,Passé antérieur,ils eurent app,elé
Appeler,Futur,j'app,ellerai
Appeler,Futur,tu app,elleras
Appeler,Futur,il app,ellera
Appeler,Futur,nous app,ellerons
Appeler,Futur,vous app,ellerez
Appeler,Futur,ils app,elleront
Appeler,Futur antérieur,j'aurai app,elé
Appeler,Futur antérieur,tu auras app,elé
Appeler,Futur antérieur,il aura app,elé
Appeler,Futur antérieur,nous aurons app,elé
Appeler,Futur antérieur,vous aurez app,elé
Appeler,Futur antérieur,ils auront app,elé
Appeler,Futur proche,je vais app,eler
Appeler,Futur proche,tu vas app,eler
Appeler,Futur proche,il va app,eler
Appeler,Futur proche,nous allons app,eler
Appeler,Futur proche,vous allez app,eler
Appeler,Futur proche,ils vont app,eler
Tomber,Présent,je tomb,e
Tomber,Présent,tu tomb,es
Tomber,Présent,il tomb,e
Tomber,Présent,nous tomb,ons
Tomber,Présent,vous tomb,ez
Tomber,Présent,ils tomb,ent
Tomber,Passé composé,je suis tomb,é
Tomber,Passé composé,tu es tomb,é
Tomber,Passé composé,il est tomb,é
Tomber,Passé composé,nous sommes tomb,és
Tomber,Passé composé,vous êtes tomb,és
Tomber,Passé composé,ils sont tomb,és
Tomber,Imparfait,je tomb,ais
Tomber,Imparfait,tu tomb,ais
Tomber,Imparfait,il tomb,ait
Tomber,Imparfait,nous tomb,ions
Tomber,Imparfait,vous tomb,iez
Tomber,Imparfait,ils tomb,aient
Tomber,Plus-que-parfait,j'étais tomb,é
Tomber,Plus-que-parfait,tu étais tomb,é
Tomber,Plus-que-parfait,il était tomb,é
Tomber,Plus-que-parfait,nous étions tomb,és
Tomber,Plus-que-parfait,vous étiez tomb,és
Tomber,Plus-que-parfait,ils étaient tomb,és
Tomber,Passé simple,je tomb,ai
Tomber,Passé simple,tu tomb,as
Tomber,Passé simple,il tomb,a
Tomber,Passé simple,nous tomb,âmes
Tomber,Passé simple,vous tomb,âtes
Tomber,Passé simple,ils tomb,èrent
Tomber,Passé antérieur,je fus tomb,é
Tomber,Passé antérieur,tu fus tomb,é
Tomber,Passé antérieur,il fut tomb,é
Tomber,Passé antérieur,nous fûmes tomb,és
Tomber,Passé antérieur,vous fûtes tomb,és
Tomber,Passé antérieur,ils furent tomb,és
Tomber,Futur,je tomb,erai
Tomber,Futur,tu tomb,eras
Tomber,Futur,il tomb,era
Tomber,Futur,nous tomb,erons
Tomber,Futur,vous tomb,erez
Tomber,Futur,ils tomb,eront
Tomber,Futur antérieur,je serai tomb,é
Tomber,Futur antérieur,tu seras tomb,é
Tomber,Futur antérieur,il sera tomb,é
Tomber,Futur antérieur,nous serons tomb,és
Tomber,Futur antérieur,vous serez tomb,és
Tomber,Futur antérieur,ils seront tomb,és
Tomber,Futur proche,je vais tomb,er
Tomber,Futur proche,tu vas tomb,er
Tomber,Futur proche,il va tomb,er
Tomber,Futur proche,nous allons tomb,er
Tomber,Futur proche,vous allez tomb,er
Tomber,Futur proche,ils vont tomb,er
Reprendre,Présent,je repr,ends
Reprendre,Présent,tu repr,ends
Reprendre,Présent,il repr,end
Reprendre,Présent,nous repr,enons
Reprendre,Présent,vous repr,enez
Reprendre,Présent,ils repr,ennent
Reprendre,Passé composé,j'ai repr,is
Reprendre,Passé composé,tu as repr,is
Reprendre,Passé composé,il a repr,is
Reprendre,Passé composé,nous avons repr,is
Reprendre,Passé composé,vous avez repr,is
Reprendre,Passé composé,ils ont repr,is
Reprendre,Imparfait,je repr,enais
Reprendre,Imparfait,tu repr,enais
Reprendre,Imparfait,il repr,enait
Reprendre,Imparfait,nous repr,enions
Reprendre,Imparfait,vous repr,eniez
Reprendre,Imparfait,ils repr,enaient
Reprendre,Plus-que-parfait,j'avais repr,is
Reprendre,Plus-que-parfait,tu avais repr,is
Reprendre,Plus-que-parfait,il avait repr,is
Reprendre,Plus-que-parfait,nous avions repr,is
Reprendre,Plus-que-parfait,vous aviez repr,is
Reprendre,Plus-que-parfait,ils avaient repr,is
Reprendre,Passé simple,je repr,is
Reprendre,Passé simple,tu repr,is
Reprendre,Passé simple,il repr,it
Reprendre,Passé simple,nous repr,îmes
Reprendre,Passé simple,vous repr,îtes
Reprendre,Passé simple,ils repr,irent
Reprendre,Passé antérieur,j'eus repr,is
Reprendre,Passé antérieur,tu eus repr,is
Reprendre,Passé antérieur,il eut repr,is
Reprendre,Passé antérieur,nous eûmes repr,is
Reprendre,Passé antérieur,vous eûtes repr,is
Reprendre,Passé antérieur,ils eurent repr,is
Reprendre,Futur,je repr,endrai
Reprendre,Futur,tu repr,endras
Reprendre,Futur,il repr,endra
Reprendre,Futur,nous repr,endrons
Reprendre,Futur,vous repr,endrez
Reprendre,Futur,ils repr,endront
Reprendre,Futur antérieur,j'aurai repr,is
Reprendre,Futur antérieur,tu auras repr,is
Reprendre,Futur antérieur,il aura repr,is
Reprendre,Futur antérieur,nous aurons repr,is
Reprendre,Futur antérieur,vous aurez repr,is
Reprendre,Futur antérieur,ils auront repr,is
Reprendre,Futur proche,je vais repr,endre
Reprendre,Futur proche,tu vas repr,endre
Reprendre,Futur proche,il va repr,endre
Reprendre,Futur proche,nous allons repr,endre
Reprendre,Futur proche,vous allez repr,endre
Reprendre,Futur proche,ils vont repr,endre
Commencer,Présent,je commen,ce
Commencer,Présent,tu commen,ces
Commencer,Présent,il commen,ce
Commencer,Présent,nous commen,çons
Commencer,Présent,vous commen,cez
Commencer,Présent,ils commen,cent
Commencer,Passé composé,j'ai commen,cé
Commencer,Passé composé,tu as commen,cé
Commencer,Passé composé,il a commen,cé
Commencer,Passé composé,nous avons commen,cé
Commencer,Passé composé,vous avez commen,cé
Commencer,Passé composé,ils ont commen,cé
Commencer,Imparfait,je commen,çais
Commencer,Imparfait,tu commen,çais
Commencer,Imparfait,il commen,çait
Commencer,Imparfait,nous commen,cions
Commencer,Imparfait,vous commen,ciez
Commencer,Imparfait,ils commen,çaient
Commencer,Plus-que-parfait,j'avais commen,cé
Commencer,Plus-que-parfait,tu avais commen,cé
Commencer,Plus-que-parfait,il avait commen,cé
Commencer,Plus-que-parfait,nous avions commen,cé
Commencer,Plus-que-parfait,vous aviez commen,cé
Commencer,Plus-que-parfait,ils avaient commen,cé
Commencer,Passé simple,je commen,çai
Commencer,Passé simple,tu commen,ças
Commencer,Passé simple,il commen,ça
Commencer,Passé simple,nous commen,çâmes
Commencer,Passé simple,vous commen,çâtes
Commencer,Passé simple,ils commen,cèrent
Commencer,Passé antérieur,j'eus commen,cé
Commencer,Passé antérieur,tu eus commen,cé
Commencer,Passé antérieur,il eut commen,cé
Commencer,Passé antérieur,nous eûmes commen,cé
Commencer,Passé antérieur,vous eûtes commen,cé
Commencer,Passé antérieur,ils eurent commen,cé
Commencer,Futur,je commen,cerai
Commencer,Futur,tu commen,ceras
Commencer,Futur,il commen,cera
Commencer,Futur,nous commen,cerons
Commencer,Futur,vous commen,cerez
Commencer,Futur,ils commen,ceront
Commencer,Futur antérieur,j'aurai commen,cé
Commencer,Futur antérieur,tu auras commen,cé
Commencer,Futur antérieur,il aura commen,cé
Commencer,Futur antérieur,nous aurons commen,cé
Commencer,Futur antérieur,vous aurez commen,cé
Commencer,Futur antérieur,ils auront commen,cé
Commencer,Futur proche,je vais commen,cer
Commencer,Futur proche,tu vas commen,cer
Commencer,Futur proche,il va commen,cer
Commencer,Futur proche,nous allons commen,cer
Commencer,Futur proche,vous allez commen,cer
Commencer,Futur proche,ils vont commen,cer
Suivre,Présent,je sui,s
Suivre,Présent,tu sui,s
Suivre,Présent,il sui,t
Suivre,Présent,nous sui,vons
Suivre,Présent,vous sui,vez
Suivre,Présent,ils sui,vent
Suivre,Passé composé,j'ai sui,vi
Suivre,Passé composé,tu as sui,vi
Suivre,Passé composé,il a sui,vi
Suivre,Passé composé,nous avons sui,vi
Suivre,Passé composé,vous avez sui,vi
Suivre,Passé composé,ils ont sui,vi
Suivre,Imparfait,je sui,vais
Suivre,Imparfait,tu sui,vais
Suivre,Imparfait,il sui,vait
Suivre,Imparfait,nous sui,vions
Suivre,Imparfait,vous sui,viez
Suivre,Imparfait,ils sui,vaient
Suivre,Plus-que-parfait,j'avais sui,vi
Suivre,Plus-que-parfait,tu avais sui,vi
Suivre,Plus-que-parfait,il avait sui,vi
Suivre,Plus-que-parfait,nous avions sui,vi
Suivre,Plus-que-parfait,vous aviez sui,vi
Suivre,Plus-que-parfait,ils avaient sui,vi
Suivre,Passé simple,je sui,vis
Suivre,Passé simple,tu sui,vis
Suivre,Passé simple,il sui,vit
Suivre,Passé simple,nous sui,vîmes
Suivre,Passé simple,vous sui,vîtes
Suivre,Passé simple,ils sui,virent
Suivre,Passé antérieur,j'eus sui,vi
Suivre,Passé antérieur,tu eus sui,vi
Suivre,Passé antérieur,il eut sui,vi
Suivre,Passé antérieur,nous eûmes sui,vi
Suivre,Passé antérieur,vous eûtes sui,vi
Suivre,Passé antérieur,ils eurent sui,vi
Suivre,Futur,je sui,vrai
Suivre,Futur,tu sui,vras
Suivre,Futur,il sui,vra
Suivre,Futur,nous sui,vrons
Suivre,Futur,vous sui,vrez
Suivre,Futur,ils sui,vront
Suivre,Futur antérieur,j'aurai sui,vi
Suivre,Futur antérieur,tu auras sui,vi
Suivre,Futur antérieur,il aura sui,vi
Suivre,Futur antérieur,nous aurons sui,vi
Suivre,Futur antérieur,vous aurez sui,vi
Suivre,Futur antérieur,ils auront sui,vi
Suivre,Futur proche,je vais sui,vre
Suivre,Futur proche,tu vas sui,vre
Suivre,Futur proche,il va sui,vre
Suivre,Futur proche,nous allons sui,vre
Suivre,Futur proche,vous allez sui,vre
Suivre,Futur proche,ils vont sui,vre
Montrer,Présent,je montr,e
Montrer,Présent,tu montr,es
Montrer,Présent,il montr,e
Montrer,Présent,nous montr,ons
Montrer,Présent,vous montr,ez
Montrer,Présent,ils montr,ent
Montrer,Passé composé,j'ai montr,é
Montrer,Passé composé,tu as montr,é
Montrer,Passé composé,il a montr,é
Montrer,Passé composé,nous avons montr,é
Montrer,Passé composé,vous avez montr,é
Montrer,Passé composé,ils ont montr,é
Montrer,Imparfait,je montr,ais
Montrer,Imparfait,tu montr,ais
Montrer,Imparfait,il montr,ait
Montrer,Imparfait,nous montr,ions
Montrer,Imparfait,vous montr,iez
Montrer,Imparfait,ils montr,aient
Montrer,Plus-que-parfait,j'avais montr,é
Montrer,Plus-que-parfait,tu avais montr,é
Montrer,Plus-que-parfait,il avait montr,é
Montrer,Plus-que-parfait,nous avions montr,é
Montrer,Plus-que-parfait,vous aviez montr,é
Montrer,Plus-que-parfait,ils avaient montr,é
Montrer,Passé simple,je montr,ai
Montrer,Passé simple,tu montr,as
Montrer,Passé simple,il montr,a
Montrer,Passé simple,nous montr,âmes
Montrer,Passé simple,vous montr,âtes
Montrer,Passé simple,ils montr,èrent
Montrer,Passé antérieur,j'eus montr,é
Montrer,Passé antérieur,tu eus montr,é
Montrer,Passé antérieur,il eut montr,é
Montrer,Passé antérieur,nous eûmes montr,é
Montrer,Passé antérieur,vous eûtes montr,é
Montrer,Passé antérieur,ils eurent montr,é
Montrer,Futur,je montr,erai
Montrer,Futur,tu montr,eras
Montrer,Futur,il montr,era
Montrer,Futur,nous montr,erons
Montrer,Futur,vous montr,erez
Montrer,Futur,ils montr,eront
Montrer,Futur antérieur,j'aurai montr,é
Montrer,Futur antérieur,tu auras montr,é
Montrer,Futur antérieur,il aura montr,é
Montrer,Futur antérieur,nous aurons montr,é
Montrer,Futur antérieur,vous aurez montr,é
Montrer,Futur antérieur,ils auront montr,é
Montrer,Futur proche,je vais montr,er
Montrer,Futur proche,tu vas montr,er
Montrer,Futur proche,il va montr,er
Montrer,Futur proche,nous allons montr,er
Montrer,Futur proche,vous allez montr,er
Montrer,Futur proche,ils vont montr,er
Partir,Présent,je par,s
Partir,Présent,tu par,s
Partir,Présent,il par,t
Partir,Présent,nous par,tons
Partir,Présent,vous par,tez
Partir,Présent,ils par,tent
